PartNumber,ParentPartNumber,Type,ListPrice,ParentGroupIdentifier,Sequence,Language_ID,Name,ShortDescription,LongDescription,IPSID,Buyable,Available,Published,Keyword,StartDate,Delete
0095701190,P000218952,Item,44.0000,52-53-64,6,-1,Gloria Vanderbilt Jacky Knit Waist Shorts,,"Enjoy the relaxed styling of these shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly, front chop pockets, cuffed hemline with button tabs, and back pockets.",110-2571-9207-06,1,1,1,,2012-07-05 00:00:00,0
0087140582,P000164919,Item,42.0000,1-2-7,96,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1904-96,1,1,1,,2010-06-03 00:00:00,0
0095192246,P000215941,Item,54.0000,1-2-3,46,-1,Reel Legends Fishing Flats Short Sleeve Shirt,,"True fishing infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes snook, tarpon & redfish.  Shirt provides a chest pocket & a straight hemline.",473-1014-6004-46,1,1,1,,2012-07-05 00:00:00,0
0096213340,P000219082,Item,44.0000,1-2-3,43,-1,Windham Pointe Tropical Scene Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, button through chest pocket and a tropical print that includes palm trees, hibiscus & boats.",455-5688-5232-43,1,1,1,,2012-05-24 00:00:00,0
0096213364,P000219082,Item,44.0000,1-2-3,43,-1,Windham Pointe Tropical Scene Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, button through chest pocket and a tropical print that includes palm trees, hibiscus & boats.",455-5688-5232-43,1,1,1,,2012-05-24 00:00:00,0
0094125208,P000206888,Item,50.0000,1-2-3,46,-1,Van Heusen Puckered Windowpane Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and a windowpane pattern.",457-1007-3401-46,1,1,1,,2012-05-03 00:00:00,0
0096475741,P000218934,Item,48.0000,1-2-3,75,-1,IZOD Plaid Short Sleeve Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD button down shirt features left chest patch pocket with tonal logo embroidery, round hem with slight tail, short sleeves and a plaid design.",468-0468-2160-75,1,1,1,,2012-07-12 00:00:00,0
0095701709,P000214807,Item,40.0000,52-53-64,10,-1,Sag Harbor Slimming Cargo Skimmer Shorts,,"Slenderizing skimmer shorts by Sag Harbor offer a mesh tummy trimming panel, comfort waistband, and side cargo pocket. Easy wear and care with a bit of stretch make these shorts a casual wear favorite.",136-8689-1214-10,1,1,1,,2012-05-17 00:00:00,0
0081684031,P000144685,Item,40.0000,1-2-7,97,-1,Genuine Wrangler Relaxed Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, relaxed fit in the seat & thigh, straight leg opening, and fit just below the waist.",479-2296-1011-97,1,1,1,,2009-01-01 00:00:00,0
0092023245,P000191164,Item,40.0000,1-2-7,97,-1,Genuine Wrangler Comfort Fit Jeans,,"Genuine Wrangler jeans offer a classic look & a feel that's broken in & guaranteed to stand the test of time. Jeans feature a premium denim fabrication, classic five-pocket design, eased fit in the seat & thigh, straight legs & hidden flex waistband that expands up to 1.5 inches!",479-2296-0080-97,1,1,1,,2011-09-01 00:00:00,0
0092384102,P000039567,Item,39.9900,1-2-3,6,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-06,1,1,1,,2011-09-01 00:00:00,0
0093462278,P000205265,Item,48.0000,52-53-64,1,-1,Gloria Vanderbilt Angelina Skimmer Shorts,,"Enjoy the relaxed styling of these skimmer shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly with double button closure, embroidered front & back pockets, and side drawstring adjustable hemline.",110-7171-2095-01,1,1,1,,2011-12-01 00:00:00,0
0095989348,P000217132,Item,42.0000,52-53-64,10,-1,Larry Levine Tab Front Bermuda Shorts,,Comfort and style are offered in these bermuda shorts by Larry Levine featuring front slash pockets and a slimming front seam design.,145-4590-8118-10,1,1,1,,2012-04-05 00:00:00,0
0096030066,P000217651,Item,40.0000,52-53-64,10,-1,Earl Jean Cuffed Denim Shorts,,Enjoy the relaxed styling offered in these denim shorts by Earl Jean featuring a cuffed hemline and a bit of stretch for a comfortable fit.,113-9005-1192-10,1,1,1,,2012-05-31 00:00:00,0
0094685670,P000205678,Item,48.0000,1-2-3,49,-1,Paradise Shores Striped Seersucker Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket, straight hemline with side splits and an allover vertical & horizontal stripe  print with seersucker texture.",484-1014-5891-49,1,1,1,,2012-03-29 00:00:00,0
0092912175,P000017046,Item,40.0000,1-2-7,26,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8977-26,1,1,1,,2011-09-01 00:00:00,0
0094338241,P000206649,Item,44.0000,52-53-64,10,-1,Levi's® 515 Embroidered Denim Bermuda Shorts,,Levi's 515 bermuda shorts sit just below the waist and feature a five pocket design with back pocket embroidery.  International Shipping Prohibited.,109-9273-3730-10,1,1,1,,2012-02-02 00:00:00,0
0092023232,P000191164,Item,40.0000,1-2-7,97,-1,Genuine Wrangler Comfort Fit Jeans,,"Genuine Wrangler jeans offer a classic look & a feel that's broken in & guaranteed to stand the test of time. Jeans feature a premium denim fabrication, classic five-pocket design, eased fit in the seat & thigh, straight legs & hidden flex waistband that expands up to 1.5 inches!",479-2296-0080-97,1,1,1,,2011-09-01 00:00:00,0
0092022858,P000188074,Item,42.0000,1-2-7,97,-1,Lee Premium Bootcut Jeans,,"Lee Premium Regular Bootcut jeans are built to last! Not only are they ultra comfortable, this soft & strong fabric fits at the waist, has a regular seat & thigh, and the bootcut makes them different from your other jeans!",479-1501-0202-97,1,1,1,,2011-09-01 00:00:00,0
0069851895,P000017046,Item,40.0000,1-2-7,98,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8989-98,1,1,1,,2006-08-17 00:00:00,0
0094928127,P000221036,Item,24.5000,52-105-107,10,-1,Roxy Mini Sharks Tank Top,,"A fashion forward tank top by Roxy! This cropped tank top features an allover shark print, scoop neckline and measures 20'' in length.",234-4029-4711-10,1,1,1,,2012-05-31 00:00:00,0
0087133028,P000164919,Item,42.0000,1-2-7,97,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1940-97,1,1,1,,2010-05-27 00:00:00,0
0086663973,P000150704,Item,39.9900,1-2-3,1,-1,Columbia Sportswear Mens Tamiami II Shirt,,Tamiami II lightweight shirt features anti-microbial properties to keep odor-free. Moisture wicking fabric offers sun protection & mesh-lined vents for airflow for breathable comfort. Deep pockets & a rod holder for hands free convenience. International Shipping Prohibited.,472-0159-7266-01,1,1,1,,2010-03-11 00:00:00,0
0095191207,P000215923,Item,54.0000,1-2-3,9,-1,Reel Legends Bamboo Print Cape Back Shirt,,True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a bamboo print with a cape back for ventilation.  Shirt has a chest pocket & a straight hemline.,473-1014-5995-09,1,1,1,,2012-05-03 00:00:00,0
0097082162,P000225303,Item,42.0000,52-53-64,41,-1,Larry Levine Military Button City Shorts,,"Lightweight and fashionable, these city shorts by Larry Levine sit just  below the waist and offer front pockets with a military style button through design.",125-4590-0118-41,1,1,1,,2012-06-21 00:00:00,0
0096287342,P000224122,Item,22.5000,52-105-107,4,-1,Billabong 2 Da Beach Tank Top,,"Cool, casual & comfortable tank top by Billabong with a ''2 Da Beach'' license plate screenprint on the front.",234-6378-1094-04,1,1,1,,2012-05-31 00:00:00,0
0094340120,P000210807,Item,42.0000,52-53-64,24,-1,Dockers® Solid Utility Shorts,,"The Dockers' utility shorts are spring & summer essentials! They feature a 6'' inseam, front porkchop pockets, back button through pockets and a solid design. International Shipping Prohibited.",109-9274-5408-24,1,1,1,,2012-04-26 00:00:00,0
0094245610,P000202938,Item,54.0000,1-2-7,96,-1,Lee Belted Straight Leg Jeans,,"Lee belted bootcut jeans feature a relaxed fit through the seat & thigh along with offering a comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and sits just below the waist. The perfect choice for everyday denim jeans!",479-1503-2013-96,1,1,1,,2011-11-03 00:00:00,0
0096481013,P000221028,Item,59.0000,52-53-64,46,-1,Liverpool Maggie's Denim Bermuda Shorts,,"Maggie's denim bermuda shorts by Liverpool provide a slenderizing cut, five pocket styling, and comfort stretch denim. Available in several colors, the medium and dark denim offer fashionable whiskering and fading while the other shades provide a solid design.",222-5470-9000-46,1,1,1,,2012-05-24 00:00:00,0
0093060370,P000202305,Item,26.0000,1-31-299,1,-1,Zoo York Metal Rectangle Logo Plaque Sunglasses,,Sunglasses by Zoo York features rectangle shaped lenses & metal hardware with the Zoo York logo.  UV protection.,493-7661-4012-01,1,1,1,,2011-09-08 00:00:00,0
0032448535,P000017046,Item,40.0000,1-2-7,97,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-0200-97,1,1,1,,1993-05-27 00:00:00,0
0085087155,P000154461,Item,42.0000,1-2-3,40,-1,Reel Legends Tidewater Vented Fishing Shirt,,"Reel Legends Tidewater fishing shirt offers a design sure to capture the attention of any fishing enthusiast! A casual style that features a button front, point collar, short sleeves, waterproof pouch, security pockets & a vented back. 100% cotton with polyester lining.",473-6413-9366-40,1,1,1,,2009-12-17 00:00:00,0
0095929222,P000216081,Item,26.0000,52-105-107,50,-1,Eyeshadow Racerback Lace Tank Top,,"This tank top by Eyeshadow features banded bottom, racerback and allover lace detailing. Tank underneath not included.",229-4712-6706-50,1,1,1,,2012-05-17 00:00:00,0
0094114286,P000201193,Item,50.0000,1-2-3,46,-1,Van Heusen Textured Grid Sport Shirt,,"Just right for business or casual wear, this button front sport shirt features a textured grid design, short sleeves, point collar, and straight split hemline.",457-1007-3341-46,1,1,1,,2011-12-15 00:00:00,0
0096062650,P000220392,Item,38.0000,52-53-64,41,-1,Caribbean Joe Solid Belted Shorts,,"Lightweight easy care fabric will make these shorts by Caribbean Joe one of your casual wear favorites. These shorts feature an adjustable roll tab hemline, front & back welt pockets, and fabric belt.",100-6445-1919-41,1,1,1,,2012-05-17 00:00:00,0
0088254700,P000170879,Item,42.0000,1-2-3,12,-1,Reel Legends Short Sleeve Castaway Shirt,,"Fishing is easier with a shirt by Reel Legends that features a rod holder, sunglass loop, fully vented back, self-adhesive pockets and UPF35 sun protection.",473-3550-1162-12,1,1,1,,2010-12-02 00:00:00,0
0094340035,P000210800,Item,42.0000,52-53-64,1,-1,Dockers® Faux Cargo Shorts,,Comfort and style collide in these shorts by Dockers featuring faux cargo pockets and zip fly with double button closure. International shipping prohibited.,109-9274-5406-01,1,1,1,,2012-04-26 00:00:00,0
0096049252,P000225179,Item,36.0000,52-53-64,66,-1,George & Martha Amelia Belted Cargo Shorts,,"George & Martha offer relaxed styling in these shorts featuring a five pocket design, side cargo pockets, and D-ring belt. Easy wear and care with a bit of stretch make these shorts a casual wear favorite.",113-6221-4214-66,1,1,1,,2012-05-10 00:00:00,0
0094338662,P000206671,Item,44.0000,52-53-64,35,-1,Levi's® 515 Mid-Rise Twill Shorts,,Levi's 515 twill shorts sit just below the waist and feature a cuffed hem.  International Shipping Prohibited.,109-9273-3721-35,1,1,1,,2012-02-02 00:00:00,0
0059812035,P000043358,Item,40.0000,1-2-7,98,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0020-98,1,1,1,,2004-07-15 00:00:00,0
0086247844,P000160927,Item,50.0000,1-2-3,12,-1,Columbia Sportswear Mens Blood & Guts Shirt,,"Stain-resistant repellent shirt allows you to clean your catch and stay clean. It's designed with UV-protection, short sleeves, flip-up collar to keep the sun off your neck, vented back, rod holder, and 2 hook & loop closed pockets. International Shipping Prohibited.",472-0159-7298-12,1,1,1,,2010-01-14 00:00:00,0
0085381043,P000219715,Item,30.0000,1-31-299,1,-1,Dockers® Metal Aviator Polarized Sunglasses,,These Dockers sunglasses combine the classic aviator look with a metal frame & polarized lenses and offer 100% UV protection. International Shipping Prohibited.,493-1279-4071-01,1,1,1,,2009-12-24 00:00:00,0
0095701093,P000218952,Item,44.0000,52-53-64,40,-1,Gloria Vanderbilt Jacky Knit Waist Shorts,,"Enjoy the relaxed styling of these shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly, front chop pockets, cuffed hemline with button tabs, and back pockets.",110-2571-9207-40,1,1,1,,2012-07-05 00:00:00,0
0085382749,P000175319,Item,30.0000,1-31-299,20,-1,Dockers® Brown Metal Oval Sport Sunglasses,,Keep the sun out no matter where you look with these sporty oval sunglasses. International Shipping Prohibited.,493-1279-4076-20,1,1,1,,2009-12-24 00:00:00,0
0094124973,P000206870,Item,50.0000,1-2-3,23,-1,Van Heusen Check Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and an allover checkered pattern.",457-1007-3333-23,1,1,1,,2012-05-03 00:00:00,0
0096068993,P000215507,Item,60.0000,1-2-3,49,-1,Columbia Mens Short Sleeve Three Forks Plaid Shirt,,"Three Forks short sleeve shirt by Columbia features an updated plaid pattern, chest pocket, button down closure, point collar & is vented to keep you cool & comfortable.  International Shipping Prohibited.",472-0159-1016-49,1,1,1,,2012-04-12 00:00:00,0
0086602643,P000150704,Item,39.9900,1-2-3,12,-1,Columbia Sportswear Mens Tamiami II Shirt,,Tamiami II lightweight shirt features anti-microbial properties to keep odor-free. Moisture wicking fabric offers sun protection & mesh-lined vents for airflow for breathable comfort. Deep pockets & a rod holder for hands free convenience. International Shipping Prohibited.,472-0159-7266-12,1,1,1,,2010-02-18 00:00:00,0
